Term,SubjectCode,CourseCode,Instructor,Section,QuestionID,QuestionText,ChoiceText,Count
FA15,CHEM,6A,"Bussey, Thomas J",E09,10,Instructor's lecture style facilitates note-taking.,strongly agree,15
FA15,CHEM,6A,"Bussey, Thomas J",E09,20,This [coursetype] is difficult relative to others.,agree,6
FA15,CHEM,6A,"Bussey, Thomas J",E09,20,This [coursetype] is difficult relative to others.,disagree,3
FA15,CHEM,6A,"Bussey, Thomas J",E09,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,5
FA15,CHEM,6A,"Bussey, Thomas J",E09,20,This [coursetype] is difficult relative to others.,not applicable,1
FA15,CHEM,6A,"Bussey, Thomas J",E09,20,This [coursetype] is difficult relative to others.,strongly agree,7
FA15,CHEM,6A,"Bussey, Thomas J",E09,24,How many hours a week do you spend studying outside of class on average?,10-11,3
FA15,CHEM,6A,"Bussey, Thomas J",E09,24,How many hours a week do you spend studying outside of class on average?,12-13,1
FA15,CHEM,6A,"Bussey, Thomas J",E09,24,How many hours a week do you spend studying outside of class on average?,2-3,5
FA15,CHEM,6A,"Bussey, Thomas J",E09,24,How many hours a week do you spend studying outside of class on average?,4-5,2
FA15,CHEM,6A,"Bussey, Thomas J",E09,24,How many hours a week do you spend studying outside of class on average?,6-7,9
FA15,CHEM,6A,"Bussey, Thomas J",E09,24,How many hours a week do you spend studying outside of class on average?,8-9,2
FA15,CHEM,6A,"Bussey, Thomas J",E09,26,Do you recommend this [coursetype] overall?,No,1
FA15,CHEM,6A,"Bussey, Thomas J",E09,26,Do you recommend this [coursetype] overall?,Yes,21
FA15,CHEM,6A,"Bussey, Thomas J",E09,27,Do you recommend this professor overall?,No,3
FA15,CHEM,6A,"Bussey, Thomas J",E09,27,Do you recommend this professor overall?,Yes,19
FA15,CHEM,6A,"Bussey, Thomas J",E10,2,Your reason for taking this class is,gen. ed.,4
FA15,CHEM,6A,"Bussey, Thomas J",E10,2,Your reason for taking this class is,major,20
FA15,CHEM,6A,"Bussey, Thomas J",E10,3,What grade do you expect in this class?,A,8
FA15,CHEM,6A,"Bussey, Thomas J",E10,3,What grade do you expect in this class?,B,14
FA15,CHEM,6A,"Bussey, Thomas J",E10,3,What grade do you expect in this class?,C,1
FA15,CHEM,6A,"Bussey, Thomas J",E10,5,Instructor displays a proficient command of the material.,agree,1
FA15,CHEM,6A,"Bussey, Thomas J",E10,5,Instructor displays a proficient command of the material.,strongly agree,22
FA15,CHEM,6A,"Bussey, Thomas J",E10,5,Instructor displays a proficient command of the material.,strongly disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",E10,8,Instructor explains the [coursetype] material well.,agree,6
FA15,CHEM,6A,"Bussey, Thomas J",E10,8,Instructor explains the [coursetype] material well.,disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",E10,8,Instructor explains the [coursetype] material well.,strongly agree,17
FA15,CHEM,6A,"Bussey, Thomas J",E10,9,Lectures hold your attention.,agree,10
FA15,CHEM,6A,"Bussey, Thomas J",E10,9,Lectures hold your attention.,disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",E10,9,Lectures hold your attention.,neither agree nor disagree,4
FA15,CHEM,6A,"Bussey, Thomas J",E10,9,Lectures hold your attention.,strongly agree,9
FA15,CHEM,6A,"Bussey, Thomas J",E10,10,Instructor's lecture style facilitates note-taking.,agree,7
FA15,CHEM,6A,"Bussey, Thomas J",E10,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",E10,10,Instructor's lecture style facilitates note-taking.,strongly agree,15
FA15,CHEM,6A,"Bussey, Thomas J",E10,10,Instructor's lecture style facilitates note-taking.,strongly disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",E10,20,This [coursetype] is difficult relative to others.,agree,8
FA15,CHEM,6A,"Bussey, Thomas J",E10,20,This [coursetype] is difficult relative to others.,disagree,2
FA15,CHEM,6A,"Bussey, Thomas J",E10,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,8
FA15,CHEM,6A,"Bussey, Thomas J",E10,20,This [coursetype] is difficult relative to others.,strongly agree,6
FA15,CHEM,6A,"Bussey, Thomas J",E10,24,How many hours a week do you spend studying outside of class on average?,10-11,1
FA15,CHEM,6A,"Bussey, Thomas J",E10,24,How many hours a week do you spend studying outside of class on average?,14-15,1
FA15,CHEM,6A,"Bussey, Thomas J",E10,24,How many hours a week do you spend studying outside of class on average?,2-3,5
FA15,CHEM,6A,"Bussey, Thomas J",E10,24,How many hours a week do you spend studying outside of class on average?,4-5,7
FA15,CHEM,6A,"Bussey, Thomas J",E10,24,How many hours a week do you spend studying outside of class on average?,6-7,5
FA15,CHEM,6A,"Bussey, Thomas J",E10,24,How many hours a week do you spend studying outside of class on average?,8-9,5
FA15,CHEM,6A,"Bussey, Thomas J",E10,26,Do you recommend this [coursetype] overall?,No,2
FA15,CHEM,6A,"Bussey, Thomas J",E10,26,Do you recommend this [coursetype] overall?,Yes,22
FA15,CHEM,6A,"Bussey, Thomas J",E10,27,Do you recommend this professor overall?,No,1
FA15,CHEM,6A,"Bussey, Thomas J",E10,27,Do you recommend this professor overall?,Yes,23
FA15,CHEM,6A,"Bussey, Thomas J",G01,2,Your reason for taking this class is,gen. ed.,5
FA15,CHEM,6A,"Bussey, Thomas J",G01,2,Your reason for taking this class is,major,10
FA15,CHEM,6A,"Bussey, Thomas J",G01,3,What grade do you expect in this class?,A,4
FA15,CHEM,6A,"Bussey, Thomas J",G01,3,What grade do you expect in this class?,B,6
FA15,CHEM,6A,"Bussey, Thomas J",G01,3,What grade do you expect in this class?,C,4
FA15,CHEM,6A,"Bussey, Thomas J",G01,3,What grade do you expect in this class?,P,1
FA15,CHEM,6A,"Bussey, Thomas J",G01,5,Instructor displays a proficient command of the material.,strongly agree,15
FA15,CHEM,6A,"Bussey, Thomas J",G01,8,Instructor explains the [coursetype] material well.,agree,2
FA15,CHEM,6A,"Bussey, Thomas J",G01,8,Instructor explains the [coursetype] material well.,strongly agree,13
FA15,CHEM,6A,"Bussey, Thomas J",G01,9,Lectures hold your attention.,agree,4
FA15,CHEM,6A,"Bussey, Thomas J",G01,9,Lectures hold your attention.,neither agree nor disagree,2
FA15,CHEM,6A,"Bussey, Thomas J",G01,9,Lectures hold your attention.,strongly agree,9
FA15,CHEM,6A,"Bussey, Thomas J",G01,10,Instructor's lecture style facilitates note-taking.,agree,3
FA15,CHEM,6A,"Bussey, Thomas J",G01,10,Instructor's lecture style facilitates note-taking.,strongly agree,12
FA15,CHEM,6A,"Bussey, Thomas J",G01,20,This [coursetype] is difficult relative to others.,agree,6
FA15,CHEM,6A,"Bussey, Thomas J",G01,20,This [coursetype] is difficult relative to others.,disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",G01,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",G01,20,This [coursetype] is difficult relative to others.,strongly agree,7
FA15,CHEM,6A,"Bussey, Thomas J",G01,24,How many hours a week do you spend studying outside of class on average?,10-11,2
FA15,CHEM,6A,"Bussey, Thomas J",G01,24,How many hours a week do you spend studying outside of class on average?,18-19,1
FA15,CHEM,6A,"Bussey, Thomas J",G01,24,How many hours a week do you spend studying outside of class on average?,2-3,2
FA15,CHEM,6A,"Bussey, Thomas J",G01,24,How many hours a week do you spend studying outside of class on average?,20 or more,1
FA15,CHEM,6A,"Bussey, Thomas J",G01,24,How many hours a week do you spend studying outside of class on average?,4-5,3
FA15,CHEM,6A,"Bussey, Thomas J",G01,24,How many hours a week do you spend studying outside of class on average?,6-7,2
FA15,CHEM,6A,"Bussey, Thomas J",G01,24,How many hours a week do you spend studying outside of class on average?,8-9,3
FA15,CHEM,6A,"Bussey, Thomas J",G01,26,Do you recommend this [coursetype] overall?,No,3
FA15,CHEM,6A,"Bussey, Thomas J",G01,26,Do you recommend this [coursetype] overall?,Yes,12
FA15,CHEM,6A,"Bussey, Thomas J",G01,27,Do you recommend this professor overall?,Yes,15
FA15,CHEM,6A,"Bussey, Thomas J",G02,2,Your reason for taking this class is,gen. ed.,5
FA15,CHEM,6A,"Bussey, Thomas J",G02,2,Your reason for taking this class is,interest,1
FA15,CHEM,6A,"Bussey, Thomas J",G02,2,Your reason for taking this class is,major,11
FA15,CHEM,6A,"Bussey, Thomas J",G02,3,What grade do you expect in this class?,A,7
FA15,CHEM,6A,"Bussey, Thomas J",G02,3,What grade do you expect in this class?,B,6
FA15,CHEM,6A,"Bussey, Thomas J",G02,3,What grade do you expect in this class?,C,2
FA15,CHEM,6A,"Bussey, Thomas J",G02,3,What grade do you expect in this class?,D,1
FA15,CHEM,6A,"Bussey, Thomas J",G02,5,Instructor displays a proficient command of the material.,agree,2
FA15,CHEM,6A,"Bussey, Thomas J",G02,5,Instructor displays a proficient command of the material.,neither agree nor disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",G02,5,Instructor displays a proficient command of the material.,strongly agree,14
FA15,CHEM,6A,"Bussey, Thomas J",G02,8,Instructor explains the [coursetype] material well.,agree,1
FA15,CHEM,6A,"Bussey, Thomas J",G02,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,3
FA15,CHEM,6A,"Bussey, Thomas J",G02,8,Instructor explains the [coursetype] material well.,strongly agree,13
FA15,CHEM,6A,"Bussey, Thomas J",G02,9,Lectures hold your attention.,agree,2
FA15,CHEM,6A,"Bussey, Thomas J",G02,9,Lectures hold your attention.,disagree,2
FA15,CHEM,6A,"Bussey, Thomas J",G02,9,Lectures hold your attention.,neither agree nor disagree,4
FA15,CHEM,6A,"Bussey, Thomas J",G02,9,Lectures hold your attention.,not applicable,1
FA15,CHEM,6A,"Bussey, Thomas J",G02,9,Lectures hold your attention.,strongly agree,8
FA15,CHEM,6A,"Bussey, Thomas J",G02,10,Instructor's lecture style facilitates note-taking.,agree,5
FA15,CHEM,6A,"Bussey, Thomas J",G02,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,2
FA15,CHEM,6A,"Bussey, Thomas J",G02,10,Instructor's lecture style facilitates note-taking.,not applicable,1
FA15,CHEM,6A,"Bussey, Thomas J",G02,10,Instructor's lecture style facilitates note-taking.,strongly agree,9
FA15,CHEM,6A,"Bussey, Thomas J",G02,20,This [coursetype] is difficult relative to others.,agree,4
FA15,CHEM,6A,"Bussey, Thomas J",G02,20,This [coursetype] is difficult relative to others.,disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",G02,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,6
FA15,CHEM,6A,"Bussey, Thomas J",G02,20,This [coursetype] is difficult relative to others.,strongly agree,4
FA15,CHEM,6A,"Bussey, Thomas J",G02,20,This [coursetype] is difficult relative to others.,strongly disagree,2
FA15,CHEM,6A,"Bussey, Thomas J",G02,24,How many hours a week do you spend studying outside of class on average?,0-1,2
FA15,CHEM,6A,"Bussey, Thomas J",G02,24,How many hours a week do you spend studying outside of class on average?,10-11,1
FA15,CHEM,6A,"Bussey, Thomas J",G02,24,How many hours a week do you spend studying outside of class on average?,12-13,1
FA15,CHEM,6A,"Bussey, Thomas J",G02,24,How many hours a week do you spend studying outside of class on average?,14-15,1
FA15,CHEM,6A,"Bussey, Thomas J",G02,24,How many hours a week do you spend studying outside of class on average?,2-3,3
FA15,CHEM,6A,"Bussey, Thomas J",G02,24,How many hours a week do you spend studying outside of class on average?,20 or more,1
FA15,CHEM,6A,"Bussey, Thomas J",G02,24,How many hours a week do you spend studying outside of class on average?,4-5,4
FA15,CHEM,6A,"Bussey, Thomas J",G02,24,How many hours a week do you spend studying outside of class on average?,6-7,4
FA15,CHEM,6A,"Bussey, Thomas J",G02,26,Do you recommend this [coursetype] overall?,No,2
FA15,CHEM,6A,"Bussey, Thomas J",G02,26,Do you recommend this [coursetype] overall?,Yes,15
FA15,CHEM,6A,"Bussey, Thomas J",G02,27,Do you recommend this professor overall?,No,2
FA15,CHEM,6A,"Bussey, Thomas J",G02,27,Do you recommend this professor overall?,Yes,15
FA15,CHEM,6A,"Bussey, Thomas J",G03,2,Your reason for taking this class is,elective,1
FA15,CHEM,6A,"Bussey, Thomas J",G03,2,Your reason for taking this class is,gen. ed.,6
FA15,CHEM,6A,"Bussey, Thomas J",G03,2,Your reason for taking this class is,major,12
FA15,CHEM,6A,"Bussey, Thomas J",G03,3,What grade do you expect in this class?,A,5
FA15,CHEM,6A,"Bussey, Thomas J",G03,3,What grade do you expect in this class?,B,10
FA15,CHEM,6A,"Bussey, Thomas J",G03,3,What grade do you expect in this class?,C,4
FA15,CHEM,6A,"Bussey, Thomas J",G03,5,Instructor displays a proficient command of the material.,agree,3
FA15,CHEM,6A,"Bussey, Thomas J",G03,5,Instructor displays a proficient command of the material.,strongly agree,16
FA15,CHEM,6A,"Bussey, Thomas J",G03,5,Instructor displays a proficient command of the material.,strongly disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",G03,8,Instructor explains the [coursetype] material well.,agree,2
FA15,CHEM,6A,"Bussey, Thomas J",G03,8,Instructor explains the [coursetype] material well.,strongly agree,17
FA15,CHEM,6A,"Bussey, Thomas J",G03,8,Instructor explains the [coursetype] material well.,strongly disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",G03,9,Lectures hold your attention.,agree,8
FA15,CHEM,6A,"Bussey, Thomas J",G03,9,Lectures hold your attention.,disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",G03,9,Lectures hold your attention.,neither agree nor disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",G03,9,Lectures hold your attention.,strongly agree,9
FA15,CHEM,6A,"Bussey, Thomas J",G03,9,Lectures hold your attention.,strongly disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",G03,10,Instructor's lecture style facilitates note-taking.,agree,4
FA15,CHEM,6A,"Bussey, Thomas J",G03,10,Instructor's lecture style facilitates note-taking.,strongly agree,15
FA15,CHEM,6A,"Bussey, Thomas J",G03,10,Instructor's lecture style facilitates note-taking.,strongly disagree,1
FA15,CHEM,6A,"Bussey, Thomas J",G03,20,This [coursetype] is difficult relative to others.,agree,6
FA15,CHEM,6A,"Bussey, Thomas J",G03,20,This [coursetype] is difficult relative to others.,disagree,2
FA15,CHEM,6A,"Bussey, Thomas J",G03,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,3
FA15,CHEM,6A,"Bussey, Thomas J",G03,20,This [coursetype] is difficult relative to others.,strongly agree,9
FA15,CHEM,6A,"Bussey, Thomas J",G03,24,How many hours a week do you spend studying outside of class on average?,0-1,1
FA15,CHEM,6A,"Bussey, Thomas J",G03,24,How many hours a week do you spend studying outside of class on average?,10-11,1
FA15,CHEM,6A,"Bussey, Thomas J",G03,24,How many hours a week do you spend studying outside of class on average?,12-13,1
FA15,CHEM,6A,"Bussey, Thomas J",G03,24,How many hours a week do you spend studying outside of class on average?,14-15,1
FA15,CHEM,6A,"Bussey, Thomas J",G03,24,How many hours a week do you spend studying outside of class on average?,2-3,2
FA15,CHEM,6A,"Bussey, Thomas J",G03,24,How many hours a week do you spend studying outside of class on average?,4-5,4
FA15,CHEM,6A,"Bussey, Thomas J",G03,24,How many hours a week do you spend studying outside of class on average?,6-7,7
FA15,CHEM,6A,"Bussey, Thomas J",G03,24,How many hours a week do you spend studying outside of class on average?,8-9,3
FA15,CHEM,6A,"Bussey, Thomas J",G03,26,Do you recommend this [coursetype] overall?,No,1
FA15,CHEM,6A,"Bussey, Thomas J",G03,26,Do you recommend this [coursetype] overall?,Yes,19
FA15,CHEM,6A,"Bussey, Thomas J",G03,27,Do you recommend this professor overall?,Yes,20
FA15,CHEM,6A,"Bussey, Thomas J",G04,2,Your reason for taking this class is,gen. ed.,5
FA15,CHEM,6A,"Bussey, Thomas J",G04,2,Your reason for taking this class is,major,19
FA15,CHEM,6A,"Bussey, Thomas J",G04,3,What grade do you expect in this class?,A,13
FA15,CHEM,6A,"Bussey, Thomas J",G04,3,What grade do you expect in this class?,B,9
FA15,CHEM,6A,"Bussey, Thomas J",G04,3,What grade do you expect in this class?,C,2
FA15,CHEM,6A,"Bussey, Thomas J",G04,5,Instructor displays a proficient command of the material.,agree,3
FA15,CHEM,6A,"Bussey, Thomas J",G04,5,Instructor displays a proficient command of the material.,strongly agree,21
FA15,CHEM,6A,"Bussey, Thomas J",G04,8,Instructor explains the [coursetype] material well.,agree,6
FA15,CHEM,6A,"Bussey, Thomas J",G04,8,Instructor explains the [coursetype] material well.,strongly agree,18
FA15,CHEM,6A,"Bussey, Thomas J",G04,9,Lectures hold your attention.,agree,6
FA15,CHEM,6A,"Bussey, Thomas J",G04,9,Lectures hold your attention.,disagree,2
FA15,CHEM,6A,"Bussey, Thomas J",G04,9,Lectures hold your attention.,neither agree nor disagree,3
FA15,CHEM,6A,"Bussey, Thomas J",G04,9,Lectures hold your attention.,strongly agree,13
FA15,CHEM,6A,"Bussey, Thomas J",G04,10,Instructor's lecture style facilitates note-taking.,agree,5
FA15,CHEM,6A,"Bussey, Thomas J",G04,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,3
FA15,CHEM,6A,"Bussey, Thomas J",G04,10,Instructor's lecture style facilitates note-taking.,strongly agree,16
FA15,CHEM,6A,"Bussey, Thomas J",G04,20,This [coursetype] is difficult relative to others.,agree,6
FA15,CHEM,6A,"Bussey, Thomas J",G04,20,This [coursetype] is difficult relative to others.,disagree,6
FA15,CHEM,6A,"Bussey, Thomas J",G04,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,5
FA15,CHEM,6A,"Bussey, Thomas J",G04,20,This [coursetype] is difficult relative to others.,strongly agree,7
FA15,CHEM,6A,"Bussey, Thomas J",G04,24,How many hours a week do you spend studying outside of class on average?,12-13,1
